foodgroup,marketgroup,year,quarter,price,se,n,division,region,aggweight,totexp
49,19,2010,4,0.2851955,0.003201,1443,1,1,3164086,5.674064762E7
49,20,2010,4,0.2811091,0.004056,1508,2,1,4407152,7.678115225E7
49,21,2010,4,0.2590295,0.002551,2633,3,2,4364813,7.524767559E7
49,22,2010,4,0.2647224,0.003968,1612,9,4,3457822,5.699865425E7
49,23,2010,4,0.2821665,0.00495,905,9,4,2731144,4.20871149E7
49,24,2010,4,0.2538883,0.004039,1094,5,3,2573463,4.15332214E7
49,25,2010,4,0.2478611,0.002407,2626,7,3,6637076,8.878207549E7
49,26,2010,4,0.2628255,0.003804,1119,5,3,2817007,4.400267692E7
49,91,2010,4,0.2709422,0.005398,409,1,1,912050,1.726617397E7
49,92,2010,4,0.2489341,0.004987,533,2,1,1023050,1.738527857E7
49,93,2010,4,0.25323,0.00261,2387,3,2,4433415,7.075697129E7
49,94,2010,4,0.2497206,0.00277,1684,4,2,3442838,5.682646071E7
49,95,2010,4,0.2545386,0.002918,2010,5,3,5422375,8.552782887E7
49,96,2010,4,0.2460533,0.003431,1022,6,3,2376012,3.683085238E7
49,97,2010,4,0.2417267,0.00367,1307,7,3,3576243,4.97285801E7
49,98,2010,4,0.25987,0.004238,997,8,4,2653240,3.930041169E7
49,99,2010,4,0.2672818,0.004881,900,9,4,2749702,5.00115179E7
5,2,2010,4,0.2961199,0.023987,35,2,1,3144836,890336.7752
5,3,2010,4,0.214652,0.010623,137,2,1,4309950,566367.8922
5,4,2010,4,0.2302074,0.009499,83,2,1,3505825,494688.3523
5,5,2010,4,0.2169923,0.006713,172,3,2,5891526,831904.1203
5,6,2010,4,0.2111942,0.007723,165,4,2,5294133,579117.0367
5,7,2010,4,0.2099918,0.010488,91,5,3,2355997,592653.4274
5,8,2010,4,0.2096507,0.005747,249,5,3,4541935,1391356.825
5,9,2010,4,0.2202714,0.013208,56,5,3,1147058,446158.2195
5,10,2010,4,0.2129131,0.008267,235,6,3,4682422,1559611.2
5,11,2010,4,0.2031423,0.007077,102,7,3,2120144,517447.5981
5,12,2010,4,0.2589417,0.013916,75,8,4,4332866,242606.6432
5,14,2010,4,0.282162,0.021671,44,9,4,2523353,149987.2607
5,15,2010,4,0.2329719,0.019588,87,9,4,5760010,825882.9897
5,16,2010,4,0.1916056,0.011763,62,3,2,3380809,235483.0297
5,17,2010,4,0.2189619,0.007829,152,5,3,4798150,611533.6167
5,18,2010,4,0.1780099,0.010518,59,7,3,1581901,284363.5709
5,19,2010,4,0.2487561,0.016418,40,1,1,3164086,177455.0213
5,20,2010,4,0.2752191,0.021385,38,2,1,4407152,419453.4288
5,21,2010,4,0.223802,0.007598,193,3,2,4364813,1205838.59
5,22,2010,4,0.2615024,0.040641,51,9,4,3457822,265045.6297
5,23,2010,4,0.2851535,0.031464,33,9,4,2731144,250787.4793
5,24,2010,4,0.1898187,0.006235,104,5,3,2573463,1113530.717
5,25,2010,4,0.1987138,0.007484,268,7,3,6637076,1661546.487
5,26,2010,4,0.2106024,0.010653,85,5,3,2817007,520505.2705
5,91,2009,4,0.2285811,0.01301,30,1,1,917026,113724.3205
5,92,2008,3,0.2079514,0.011026,33,2,1,1023044,191346.5884
5,93,2010,4,0.2016275,0.007546,120,3,2,4433415,485442.9856
5,94,2010,4,0.2503796,0.016805,74,4,2,3442838,287716.4915
5,95,2010,4,0.206098,0.006334,219,5,3,5422375,1851064.302
5,96,2010,4,0.1992921,0.007592,105,6,3,2376012,593333.9776
5,97,2010,4,0.1970068,0.006646,138,7,3,3576243,657305.5577
5,98,2010,4,0.2233438,0.009346,52,8,4,2653240,295810.9118
5,99,2010,2,0.2487538,0.026975,44,9,4,2749702,322227.1714
50,1,2010,4,0.9662458,0.021212,533,1,1,1274081,4.219673266E7
50,2,2010,4,1.072901,0.027224,696,2,1,3144836,7.591595326E7
50,3,2010,4,0.8433236,0.008545,2987,2,1,4309950,1.535504898E8
50,4,2010,4,0.9024098,0.010863,1732,2,1,3505825,1.303149563E8
50,5,2010,4,0.8476332,0.007944,3318,3,2,5891526,2.369361725E8
50,6,2010,4,0.861114,0.008685,3540,4,2,5294133,2.097952747E8
50,7,2010,4,0.9151806,0.017908,1131,5,3,2355997,7.389978979E7
50,8,2010,4,0.8488706,0.009506,2403,5,3,4541935,1.484209355E8
50,9,2010,4,0.9123305,0.023108,569,5,3,1147058,4.056394814E7
50,10,2010,4,0.8466011,0.010597,2266,6,3,4682422,1.563959776E8
50,11,2010,4,0.8388732,0.015491,1018,7,3,2120144,6.874897093E7
50,12,2010,4,0.863874,0.012754,2461,8,4,4332866,1.500627228E8
50,13,2010,4,0.8239473,0.018242,567,8,4,1435057,5.37821187E7
50,14,2010,4,0.9188171,0.015262,1396,9,4,2523353,9.896418145E7
50,15,2010,4,0.9308253,0.01375,1830,9,4,5760010,1.898649034E8
50,16,2010,4,0.8914798,0.01257,1810,3,2,3380809,1.183025458E8
50,17,2010,4,0.967245,0.011665,2616,5,3,4798150,1.470707012E8
50,18,2010,4,0.8123576,0.01704,893,7,3,1581901,4.72902893E7
50,19,2010,4,0.9512689,0.010268,1552,1,1,3164086,1.205463466E8
50,20,2010,4,0.9369621,0.014084,1655,2,1,4407152,150175482
50,21,2010,4,0.8519872,0.008476,2789,3,2,4364813,1.636472446E8
50,22,2010,4,0.9024895,0.013262,1764,9,4,3457822,1.248525696E8
50,23,2010,4,0.9724593,0.01661,1034,9,4,2731144,8.63504342E7
50,24,2010,4,0.8629426,0.014676,1203,5,3,2573463,8.599444264E7
50,25,2010,4,0.8902348,0.009961,2864,7,3,6637076,2.217734442E8
50,26,2010,4,0.9644517,0.013106,1224,5,3,2817007,1.029392304E8
50,91,2010,4,0.8983426,0.020571,434,1,1,912050,3.417388932E7
50,92,2010,4,0.8500035,0.015863,584,2,1,1023050,3.585178987E7
50,93,2010,4,0.8080989,0.007532,2535,3,2,4433415,1.613775862E8
50,94,2010,4,0.7909084,0.009528,1772,4,2,3442838,1.257355159E8
50,95,2010,4,0.8698699,0.01048,2140,5,3,5422375,1.711616817E8
50,96,2010,4,0.8481583,0.011995,1087,6,3,2376012,8.486549552E7
50,97,2010,4,0.8470284,0.013586,1418,7,3,3576243,1.214387167E8
50,98,2010,4,0.8779501,0.018951,1089,8,4,2653240,8.878277006E7
50,99,2010,4,0.8912716,0.020141,980,9,4,2749702,9.756921666E7
51,1,2010,4,0.8084463,0.037593,410,1,1,1274081,1.327062576E7
51,2,2010,4,0.8397984,0.023452,479,2,1,3144836,2.735344242E7
51,3,2010,4,0.7266125,0.011558,2381,2,1,4309950,4.717847117E7
51,4,2010,4,0.7531371,0.01422,1346,2,1,3505825,3.646194281E7
51,5,2010,4,0.7384009,0.011601,2695,3,2,5891526,7.242245125E7
51,6,2010,4,0.7295391,0.010353,2860,4,2,5294133,6.303958221E7
51,7,2010,4,0.7371236,0.020367,940,5,3,2355997,3.003796598E7
51,8,2010,4,0.6910208,0.013732,1903,5,3,4541935,5.149813862E7
51,9,2010,4,0.689772,0.022266,446,5,3,1147058,1.299521745E7
51,10,2010,4,0.7186615,0.015777,1813,6,3,4682422,5.258043854E7
51,11,2010,4,0.6918181,0.022374,805,7,3,2120144,21602247
51,12,2010,4,0.7958986,0.021033,1880,8,4,4332866,4.536540274E7
51,13,2010,4,0.6954396,0.025021,448,8,4,1435057,1.754108918E7
51,14,2010,4,0.8080816,0.025308,1045,9,4,2523353,2.799145134E7
51,15,2010,4,0.7821264,0.019106,1427,9,4,5760010,5.902384395E7
51,16,2010,4,0.7599634,0.014307,1428,3,2,3380809,3.409448449E7
51,17,2010,4,0.801509,0.015318,2082,5,3,4798150,4.976850537E7
51,18,2010,4,0.6290256,0.023392,687,7,3,1581901,1.530806675E7
51,19,2010,4,0.8050333,0.017443,1241,1,1,3164086,3.433895588E7
51,20,2010,4,0.8464772,0.019971,1287,2,1,4407152,5.098775726E7
51,21,2010,4,0.7292636,0.012282,2284,3,2,4364813,5.287182059E7
51,22,2010,4,0.7842887,0.019137,1396,9,4,3457822,3.848448398E7
51,23,2010,4,0.8647862,0.025771,769,9,4,2731144,2.593402509E7
51,24,2010,4,0.6859234,0.019872,914,5,3,2573463,2.689531604E7
51,25,2010,4,0.7241173,0.013141,2271,7,3,6637076,7.14748112E7
51,26,2010,4,0.79199,0.022597,988,5,3,2817007,3.234535821E7
51,91,2010,4,0.792222,0.034226,359,1,1,912050,9854627.178
51,92,2010,4,0.7349364,0.021392,491,2,1,1023050,1.240498846E7
51,93,2010,4,0.7071245,0.011563,2126,3,2,4433415,5.262012787E7
51,94,2010,4,0.7022499,0.012928,1468,4,2,3442838,3.823634769E7
51,95,2010,4,0.6981872,0.012218,1722,5,3,5422375,6.070885857E7
51,96,2010,4,0.6784104,0.015961,882,6,3,2376012,2.614115906E7
51,97,2010,4,0.6565676,0.018637,1101,7,3,3576243,3.511653188E7
51,98,2010,4,0.7666023,0.027311,862,8,4,2653240,2.849592469E7
51,99,2010,4,0.7008435,0.024209,787,9,4,2749702,3.270533801E7
52,1,2010,4,1.042495,0.043975,135,1,1,1274081,4916303.487
52,2,2010,4,1.127955,0.039422,224,2,1,3144836,1.489715064E7
52,3,2010,4,0.9977098,0.02002,918,2,1,4309950,1.74413681E7
52,4,2010,4,1.033482,0.025483,610,2,1,3505825,1.678518179E7
52,5,2010,4,0.9441574,0.015144,1357,3,2,5891526,3.504006245E7
52,6,2010,4,0.9636455,0.017201,1308,4,2,5294133,2.840133608E7
52,7,2010,4,0.9428539,0.026799,517,5,3,2355997,1.671310799E7
52,8,2010,4,0.9334466,0.018508,1008,5,3,4541935,2.479765105E7
52,9,2010,4,1.031861,0.033541,217,5,3,1147058,5245928.229
52,10,2010,4,0.9489073,0.019952,995,6,3,4682422,2.81469642E7
52,11,2010,4,0.8926028,0.026619,430,7,3,2120144,1.332751793E7
52,12,2010,4,0.9179702,0.019655,1001,8,4,4332866,2.721567018E7
52,13,2010,4,0.9091842,0.042853,215,8,4,1435057,5878579.076
52,14,2010,4,0.9643632,0.028325,496,9,4,2523353,1.875303528E7
52,15,2010,4,0.9844657,0.026807,788,9,4,5760010,3.876314012E7
52,16,2010,4,0.9349948,0.021835,713,3,2,3380809,1.836764215E7
52,17,2010,4,0.9328545,0.019413,1145,5,3,4798150,2.771244734E7
52,18,2010,4,0.8128493,0.028865,346,7,3,1581901,7860323.252
52,19,2010,4,0.9895184,0.02486,503,1,1,3164086,1.348101446E7
52,20,2010,4,1.048593,0.028317,553,2,1,4407152,2.012983724E7
52,21,2010,4,0.9375823,0.018268,1143,3,2,4364813,2.523928142E7
52,22,2010,4,0.9630306,0.024125,591,9,4,3457822,1.586921329E7
52,23,2010,4,0.9170139,0.027425,380,9,4,2731144,1.340290127E7
52,24,2010,4,0.9190764,0.027401,522,5,3,2573463,1.223326578E7
52,25,2010,4,0.9110008,0.017649,1240,7,3,6637076,4.281246431E7
52,26,2010,4,0.9887466,0.020595,485,5,3,2817007,1.598153898E7
52,91,2010,4,1.053736,0.059914,141,1,1,912050,3739149.341
52,92,2010,4,0.9648134,0.035028,204,2,1,1023050,5415932.417
52,93,2010,4,0.9307492,0.015438,969,3,2,4433415,2.148311881E7
52,94,2010,4,0.9018331,0.022769,653,4,2,3442838,1.378420994E7
52,95,2010,4,0.9194438,0.01897,870,5,3,5422375,2.893261719E7
52,96,2010,4,0.9633623,0.027925,445,6,3,2376012,1.476080855E7
52,97,2010,4,0.8495775,0.026959,592,7,3,3576243,2.135414348E7
52,98,2010,4,1.006935,0.032173,435,8,4,2653240,1.634575808E7
52,99,2010,4,0.8889162,0.032506,362,9,4,2749702,1.820057497E7
53,1,2010,4,0.094971,0.004883,264,1,1,1274081,1.151652051E7
53,2,2010,4,0.089708,0.00375,285,2,1,3144836,2.641014607E7
53,3,2010,4,0.084001,0.00193,1480,2,1,4309950,4.219048478E7
53,4,2010,4,0.090251,0.002881,804,2,1,3505825,3.326233249E7
53,5,2010,4,0.08801,0.001776,1847,3,2,5891526,8.013348115E7
53,6,2010,4,0.088888,0.001666,1905,4,2,5294133,7.623094312E7
53,7,2010,4,0.090508,0.004139,586,5,3,2355997,2.300189389E7
53,8,2010,4,0.084868,0.002208,1259,5,3,4541935,4.956147983E7
53,9,2010,4,0.084561,0.003501,269,5,3,1147058,1.097985335E7
53,10,2010,4,0.088938,0.00213,1241,6,3,4682422,5.865978046E7
53,11,2010,4,0.088239,0.003561,503,7,3,2120144,1.922037153E7
53,12,2010,4,0.08886,0.002782,1190,8,4,4332866,4.319175684E7
53,13,2010,4,0.094628,0.005464,256,8,4,1435057,1.399091088E7
53,14,2010,4,0.095902,0.00369,691,9,4,2523353,3.331094807E7
53,15,2010,4,0.088171,0.002633,883,9,4,5760010,5.581419693E7
53,16,2010,4,0.079079,0.002109,938,3,2,3380809,3.364408412E7
53,17,2010,4,0.087516,0.002253,1273,5,3,4798150,4.271526778E7
53,18,2010,4,0.089072,0.004632,422,7,3,1581901,1.536621576E7
53,19,2010,4,0.083991,0.002007,848,1,1,3164086,3.408672382E7
53,20,2010,4,0.083534,0.002297,805,2,1,4407152,3.781538161E7
53,21,2010,4,0.083045,0.001718,1503,3,2,4364813,5.932975165E7
53,22,2010,4,0.1038757,0.003317,808,9,4,3457822,3.706148393E7
53,23,2010,4,0.090516,0.00251,486,9,4,2731144,3.65533007E7
53,24,2010,4,0.083878,0.003031,551,5,3,2573463,2.302521961E7
53,25,2010,4,0.085047,0.001921,1396,7,3,6637076,7.603567298E7
53,26,2010,4,0.09598,0.003394,600,5,3,2817007,3.343641729E7
53,91,2010,4,0.090389,0.004666,240,1,1,912050,1.325643511E7
53,92,2010,4,0.085564,0.003397,283,2,1,1023050,1.343432909E7
53,93,2010,4,0.087623,0.001881,1408,3,2,4433415,7.067052894E7
53,94,2010,4,0.095096,0.002484,963,4,2,3442838,4.99870193E7
53,95,2010,4,0.095445,0.00352,1119,5,3,5422375,6.637713982E7
53,96,2010,4,0.090463,0.002881,586,6,3,2376012,3.257816874E7
53,97,2010,4,0.097207,0.003575,701,7,3,3576243,3.501678229E7
53,98,2010,4,0.1000781,0.004818,522,8,4,2653240,3.457003761E7
53,99,2010,4,0.097706,0.00444,495,9,4,2749702,3.131664767E7
54,1,2010,4,0.068386,0.0027,344,1,1,1274081,1.505298883E7
54,2,2010,4,0.075182,0.002758,417,2,1,3144836,2.16285476E7
54,3,2010,4,0.058014,0.001141,1998,2,1,4309950,4.423221007E7
54,4,2010,4,0.065841,0.001562,1144,2,1,3505825,3.434556846E7
54,5,2010,4,0.063649,0.001214,1953,3,2,5891526,4.900525225E7
54,6,2010,4,0.069167,0.001282,2071,4,2,5294133,4.137384503E7
54,7,2010,4,0.065425,0.002176,751,5,3,2355997,2.080387068E7
54,8,2010,4,0.070999,0.001854,1467,5,3,4541935,3.854603393E7
54,9,2010,4,0.063896,0.002827,338,5,3,1147058,8668679
54,10,2010,4,0.061371,0.001429,1385,6,3,4682422,3.794702559E7
54,11,2010,4,0.063365,0.00183,625,7,3,2120144,1.896298546E7
54,12,2010,4,0.075624,0.001892,1552,8,4,4332866,3.783038723E7
54,13,2010,4,0.06714,0.00316,240,8,4,1435057,8645086.375
54,14,2010,4,0.076021,0.002312,848,9,4,2523353,2.355957606E7
54,15,2010,4,0.078205,0.002182,1033,9,4,5760010,4.485818974E7
54,16,2010,4,0.069209,0.00169,1030,3,2,3380809,2.926211245E7
54,17,2010,4,0.068279,0.001399,1771,5,3,4798150,4.881493503E7
54,18,2010,4,0.064085,0.002474,590,7,3,1581901,1.176220624E7
54,19,2010,4,0.068828,0.001511,991,1,1,3164086,3.567184085E7
54,20,2010,4,0.064833,0.001394,1112,2,1,4407152,4.874604967E7
54,21,2010,4,0.063097,0.001233,1710,3,2,4364813,3.702575411E7
54,22,2010,4,0.077045,0.002098,1056,9,4,3457822,3.014426065E7
54,23,2010,4,0.083159,0.00265,552,9,4,2731144,2.320938118E7
54,24,2010,4,0.064992,0.001999,743,5,3,2573463,2.108731511E7
54,25,2010,4,0.067326,0.001348,1710,7,3,6637076,4.949685406E7
54,26,2010,4,0.071452,0.001984,740,5,3,2817007,2.311230121E7
54,91,2010,4,0.067847,0.00415,272,1,1,912050,9040194.954
54,92,2010,4,0.056744,0.001962,389,2,1,1023050,1.166803588E7
54,93,2010,4,0.064741,0.001387,1505,3,2,4433415,3.485377063E7
54,94,2010,4,0.066786,0.001533,1041,4,2,3442838,2.954177319E7
54,95,2010,4,0.061847,0.00131,1405,5,3,5422375,5.022209923E7
54,96,2010,4,0.062736,0.002021,662,6,3,2376012,1.877141917E7
54,97,2010,4,0.060639,0.001676,910,7,3,3576243,2.852716766E7
54,98,2010,4,0.068409,0.002535,711,8,4,2653240,2.859993293E7
54,99,2010,4,0.071998,0.003019,624,9,4,2749702,2.495857433E7
6,1,2010,4,0.2718839,0.011194,296,1,1,1274081,2766426.723
6,2,2010,4,0.2554742,0.010212,264,2,1,3144836,3797387.654
6,3,2010,4,0.2706277,0.004081,1566,2,1,4309950,6957693.539
6,4,2010,4,0.2718449,0.004963,872,2,1,3505825,5882584.185
6,5,2010,4,0.2761058,0.003825,1709,3,2,5891526,9363042.236
6,6,2010,4,0.2756353,0.004181,1931,4,2,5294133,1.02772088E7
6,7,2010,4,0.2910586,0.011206,540,5,3,2355997,3388268.031
6,8,2010,4,0.3100071,0.006912,1021,5,3,4541935,5532904.391
6,9,2010,4,0.2788007,0.008879,285,5,3,1147058,2000092.665
6,10,2010,4,0.2926611,0.007262,984,6,3,4682422,4716726.956
6,11,2010,4,0.28875,0.011367,457,7,3,2120144,2221616.955
6,12,2010,4,0.2510388,0.00604,1136,8,4,4332866,5831738.651
6,13,2010,4,0.2470731,0.009478,282,8,4,1435057,2016226.756
6,14,2010,4,0.2683676,0.009117,589,9,4,2523353,2978814.122
6,15,2010,4,0.2456932,0.007653,739,9,4,5760010,6092154.988
6,16,2010,4,0.2563736,0.005571,903,3,2,3380809,4909796.211
6,17,2010,4,0.3022232,0.006412,1218,5,3,4798150,6759998.123
6,18,2010,4,0.3053858,0.011711,434,7,3,1581901,2512173.084
6,19,2010,4,0.2660564,0.005338,894,1,1,3164086,7013141.582
6,20,2010,4,0.2738125,0.007068,877,2,1,4407152,9644185.105
6,21,2010,4,0.2744443,0.004654,1405,3,2,4364813,6911889.557
6,22,2010,4,0.2628288,0.00702,724,9,4,3457822,3997611.032
6,23,2010,4,0.3018425,0.012257,351,9,4,2731144,3288689.67
6,24,2010,4,0.2827993,0.00872,524,5,3,2573463,3301418.14
6,25,2010,4,0.288074,0.006702,1217,7,3,6637076,7153675.916
6,26,2010,4,0.316867,0.00855,574,5,3,2817007,4361967.743
6,91,2010,4,0.2952657,0.014936,249,1,1,912050,2522785.575
6,92,2010,4,0.2768928,0.008103,297,2,1,1023050,1423901.508
6,93,2010,4,0.2601606,0.004274,1370,3,2,4433415,7295615.239
6,94,2010,4,0.263234,0.005109,953,4,2,3442838,5512570.139
6,95,2010,4,0.2864085,0.006909,905,5,3,5422375,6223027.061
6,96,2010,4,0.3097097,0.01081,477,6,3,2376012,2502526.119
6,97,2010,4,0.2839881,0.010887,601,7,3,3576243,4256759.424
6,98,2010,4,0.2501071,0.008552,462,8,4,2653240,2503063.397
6,99,2010,4,0.2524261,0.010995,407,9,4,2749702,3646848.777
7,1,2010,4,0.2727271,0.012127,154,1,1,1274081,1216369.088
7,2,2010,4,0.258944,0.011794,136,2,1,3144836,3139196.701
7,3,2010,4,0.2762805,0.004193,1170,2,1,4309950,7131801.548
7,4,2010,4,0.2592292,0.004882,542,2,1,3505825,3880337.282
7,5,2010,4,0.2620849,0.004053,1125,3,2,5891526,7303518.526
7,6,2010,4,0.2613803,0.003739,1269,4,2,5294133,6570604.284
7,7,2010,4,0.2614954,0.007273,347,5,3,2355997,2962168.851
7,8,2010,4,0.2574452,0.004567,726,5,3,4541935,5117378.026
7,9,2010,4,0.2713135,0.010463,181,5,3,1147058,1245290.977
7,10,2010,4,0.2452202,0.005758,693,6,3,4682422,4622459.796
7,11,2010,4,0.2628303,0.006935,379,7,3,2120144,2078403.592
7,12,2010,4,0.275024,0.005993,812,8,4,4332866,5249969.809
7,13,2010,4,0.2839266,0.010112,193,8,4,1435057,2132439.562
7,14,2010,4,0.3200534,0.010117,399,9,4,2523353,3077568.763
7,15,2010,4,0.3177106,0.010022,461,9,4,5760010,5580238.317
7,16,2010,4,0.2726527,0.005363,452,3,2,3380809,2834655.322
7,17,2010,4,0.2878539,0.00519,744,5,3,4798150,4957862.429
7,18,2010,4,0.2290789,0.009089,306,7,3,1581901,1455219.742
7,19,2010,4,0.2884559,0.006077,432,1,1,3164086,2729049.269
7,20,2010,4,0.2623979,0.006763,423,2,1,4407152,4817585.076
7,21,2010,4,0.2744955,0.00451,1090,3,2,4364813,6572295.681
7,22,2010,4,0.2720776,0.005427,535,9,4,3457822,3902310.746
7,23,2010,4,0.3288941,0.010864,229,9,4,2731144,2516906.268
7,24,2010,4,0.2621838,0.008149,302,5,3,2573463,2349312.505
7,25,2010,4,0.2374388,0.004848,867,7,3,6637076,5359094.243
7,26,2010,4,0.2869085,0.005872,381,5,3,2817007,3449676.784
7,91,2010,4,0.317023,0.010269,156,1,1,912050,1012199.784
7,92,2010,4,0.2463054,0.006791,236,2,1,1023050,1493611.308
7,93,2010,4,0.2645294,0.003952,997,3,2,4433415,6496921.291
7,94,2010,4,0.2619183,0.004626,716,4,2,3442838,4648810.108
7,95,2010,4,0.2605123,0.00522,691,5,3,5422375,5370383.499
7,96,2010,4,0.259918,0.007085,361,6,3,2376012,2531590.738
7,97,2010,4,0.2337079,0.006884,482,7,3,3576243,3276533.756
7,98,2010,4,0.2722053,0.00823,347,8,4,2653240,2582476.075
7,99,2010,4,0.2976321,0.009513,308,9,4,2749702,4036745.551
8,1,2010,4,0.2775577,0.011446,437,1,1,1274081,1.179941374E7
8,2,2010,4,0.3054527,0.013057,456,2,1,3144836,1.993706197E7
8,3,2010,4,0.2539955,0.004699,2427,2,1,4309950,3.545763082E7
8,4,2010,4,0.2822533,0.005748,1384,2,1,3505825,2.83341083E7
8,5,2010,4,0.2356957,0.004044,2698,3,2,5891526,4.701813434E7
8,6,2010,4,0.2388389,0.003944,2826,4,2,5294133,3.992942762E7
8,7,2010,4,0.269638,0.009064,906,5,3,2355997,1.935029575E7
8,8,2010,4,0.2463327,0.004545,1884,5,3,4541935,3.504967081E7
8,9,2010,4,0.2982766,0.013558,444,5,3,1147058,1.027427378E7
8,10,2010,4,0.2355415,0.004679,1786,6,3,4682422,3.42287625E7
8,11,2010,4,0.2068283,0.007304,787,7,3,2120144,13983428
8,12,2010,4,0.222182,0.00558,1892,8,4,4332866,2.862508525E7
8,13,2010,4,0.2164649,0.009079,412,8,4,1435057,8072821.266
8,14,2010,4,0.2589997,0.008716,998,9,4,2523353,1.466453614E7
8,15,2010,4,0.2516206,0.008077,1260,9,4,5760010,3.29181802E7
8,16,2010,4,0.2447701,0.005724,1404,3,2,3380809,2.191221418E7
8,17,2010,4,0.2882763,0.00569,2067,5,3,4798150,3.867111217E7
8,18,2010,4,0.1955313,0.007806,660,7,3,1581901,8597298.994
8,19,2010,4,0.2752614,0.006019,1227,1,1,3164086,2.852017017E7
8,20,2010,4,0.2987208,0.007763,1271,2,1,4407152,3.666403845E7
8,21,2010,4,0.2582464,0.004637,2302,3,2,4364813,3.797768973E7
8,22,2010,4,0.2313905,0.006395,1305,9,4,3457822,2.270115037E7
8,23,2010,4,0.2783473,0.01072,658,9,4,2731144,1.564170161E7
8,24,2010,4,0.2562649,0.00696,937,5,3,2573463,1.975539278E7
8,25,2010,4,0.2238463,0.004279,2107,7,3,6637076,4.048660439E7
8,26,2010,4,0.2972494,0.007901,951,5,3,2817007,2.360909361E7
8,91,2010,4,0.2746951,0.01298,361,1,1,912050,8347440.494
8,92,2010,4,0.254203,0.008287,471,2,1,1023050,1.029614496E7
8,93,2010,4,0.2291638,0.004556,2099,3,2,4433415,3.37881688E7
8,94,2010,4,0.2210105,0.005855,1446,4,2,3442838,2.51965284E7
8,95,2010,4,0.2519867,0.004969,1705,5,3,5422375,4.618185068E7
8,96,2010,4,0.2300729,0.0061,846,6,3,2376012,1.944092401E7
8,97,2010,4,0.2021836,0.006673,1086,7,3,3576243,2.197029194E7
8,98,2010,4,0.2307702,0.00893,785,8,4,2653240,1.769896732E7
8,99,2010,4,0.235274,0.01006,722,9,4,2749702,1.776288775E7
9,1,2010,4,0.2077079,0.009797,220,1,1,1274081,2282281.621
9,2,2010,4,0.2324844,0.008576,251,2,1,3144836,5248770.037
9,3,2010,4,0.1649766,0.003248,1283,2,1,4309950,6042235.916
9,4,2010,4,0.1895867,0.004435,712,2,1,3505825,5570425.605
9,5,2010,4,0.1684569,0.002654,1524,3,2,5891526,1.08570709E7
9,6,2010,4,0.164294,0.00273,1599,4,2,5294133,9156555.447
9,7,2010,4,0.1902997,0.005261,537,5,3,2355997,5192342.222
9,8,2010,4,0.1868168,0.003308,1218,5,3,4541935,9953745.625
9,9,2010,4,0.1994877,0.007361,231,5,3,1147058,2148267.872
9,10,2010,4,0.1792459,0.003817,1188,6,3,4682422,9899390.073
9,11,2010,4,0.1662927,0.004823,551,7,3,2120144,4470375.53
9,12,2010,4,0.1636642,0.003678,969,8,4,4332866,6732713.845
9,13,2010,4,0.1579054,0.00826,194,8,4,1435057,1862621.468
9,14,2010,4,0.1940039,0.006588,496,9,4,2523353,4060424.638
9,15,2010,4,0.1750434,0.005089,670,9,4,5760010,8668422.02
9,16,2010,4,0.1767379,0.004503,665,3,2,3380809,4628431.637
9,17,2010,4,0.2045762,0.004109,1074,5,3,4798150,7283913.334
9,18,2010,4,0.1442224,0.004712,415,7,3,1581901,2572647.995
9,19,2010,4,0.20409,0.003765,656,1,1,3164086,6204701.575
9,20,2010,4,0.2121545,0.005858,630,2,1,4407152,7251835.48
9,21,2010,4,0.1711194,0.003462,1283,3,2,4364813,7701553.374
9,22,2010,4,0.1787419,0.00634,631,9,4,3457822,4211726.614
9,23,2010,4,0.2107372,0.007567,307,9,4,2731144,3058635.561
9,24,2010,4,0.1805278,0.004367,575,5,3,2573463,4974778.69
9,25,2010,4,0.175993,0.003009,1390,7,3,6637076,1.300593535E7
9,26,2010,4,0.1990611,0.004562,491,5,3,2817007,5011494.898
9,91,2010,4,0.1891335,0.006939,199,1,1,912050,1459487.199
9,92,2010,4,0.166659,0.004822,266,2,1,1023050,1998119.932
9,93,2010,4,0.1710126,0.003347,1181,3,2,4433415,8015207.513
9,94,2010,4,0.161668,0.003366,848,4,2,3442838,6029332.339
9,95,2010,4,0.1830368,0.003129,1134,5,3,5422375,1.248758922E7
9,96,2010,4,0.1813282,0.004388,614,6,3,2376012,6104973.258
9,97,2010,4,0.1592741,0.004104,748,7,3,3576243,7661062.689
9,98,2010,4,0.1863371,0.009747,429,8,4,2653240,3988867.502
9,99,2010,4,0.1780394,0.007904,370,9,4,2749702,4437050.709
